time,size,volume,Candle1Size,Candle2Size,Candle3Size,Candle4Size,breakout_type,support_level,resistance_level
2023-07-13 02:00:00+00:00,0.30999999999994543,1461,1.5,1.1499999999998636,0.30500000000006366,0.4900000000000091,resistance,1924.735,1959.285
2023-07-13 06:30:00+00:00,0.6150000000000091,2618,6.7650000000001,1.6700000000000728,0.22000000000002728,3.2800000000002,resistance,1925.59,1960.77
2023-07-14 20:00:00+00:00,0.8900000000001,1266,2.7649999999998727,2.150000000000091,1.525000000000091,0.5050000000001091,support,1954.825,1962.885
2023-07-16 22:30:00+00:00,0.8949999999999818,887,1.2000000000000455,0.1150000000000091,0.8900000000001,2.7649999999998727,support,1954.42,1962.885
2023-07-17 03:30:00+00:00,0.2749999999998636,1363,1.6749999999999545,1.1200000000001182,0.02500000000009095,2.1949999999999363,support,1952.175,1962.885
2023-07-17 13:00:00+00:00,0.9949999999998909,7353,7.195000000000164,1.775000000000091,0.4700000000000273,0.09999999999990905,support,1951.935,1962.88
2023-07-18 07:30:00+00:00,1.4500000000000455,5300,1.3050000000000637,1.8599999999999,0.5799999999999272,1.7300000000000182,resistance,1948.695,1962.63
2023-07-18 10:00:00+00:00,0.4350000000001728,2432,1.115000000000009,0.2599999999999909,0.11999999999989086,0.09000000000014552,resistance,1948.695,1963.065
2023-07-18 11:30:00+00:00,2.384999999999991,4537,2.3600000000001273,0.3450000000000273,0.4350000000001728,1.115000000000009,resistance,1948.695,1963.525
2023-07-18 12:30:00+00:00,1.5299999999999727,14087,3.980000000000018,2.384999999999991,2.3600000000001273,0.3450000000000273,resistance,1948.695,1965.505
2023-07-20 02:00:00+00:00,0.055000000000063665,2734,2.974999999999909,3.0949999999998,0.2599999999999909,1.0750000000000455,resistance,1954.605,1982.845
2023-07-21 08:00:00+00:00,0.5299999999999727,5943,5.335000000000036,1.0650000000000546,1.1100000000001273,2.490000000000009,support,1967.56,1986.625
2023-07-21 13:30:00+00:00,0.14999999999986358,9978,1.7250000000001364,2.5499999999999545,0.07999999999992724,2.6949999999999363,support,1961.52,1986.625
2023-07-21 14:30:00+00:00,1.1399999999998727,5589,0.7449999999998909,0.14999999999986358,1.7250000000001364,2.5499999999999545,support,1961.445,1986.625
2023-07-24 04:30:00+00:00,1.1900000000000546,1169,0.7000000000000455,0.650000000000091,0.16499999999996362,0.8650000000000091,support,1959.815,1986.625
2023-07-24 14:00:00+00:00,0.849999999999909,8319,3.380000000000109,4.569999999999936,1.6699999999998454,0.724999999999909,support,1959.53,1982.805
2023-07-24 18:30:00+00:00,0.4399999999998272,2232,3.7100000000000364,1.1549999999999727,0.44499999999993634,0.09000000000014552,support,1958.66,1973.015
2023-07-26 06:30:00+00:00,0.31999999999993634,3285,4.870000000000118,2.0950000000000273,0.23499999999989996,0.3650000000000091,resistance,1953.585,1967.445
2023-07-26 08:00:00+00:00,0.8050000000000637,3810,1.7999999999999545,0.7149999999999181,0.31999999999993634,4.870000000000118,resistance,1953.585,1969.95
2023-07-26 11:30:00+00:00,0.8300000000001546,3579,1.2949999999998454,1.9299999999998363,1.634999999999991,0.3649999999997817,resistance,1953.585,1972.15
2023-07-26 12:30:00+00:00,1.3550000000000182,5325,1.4700000000000273,0.8300000000001546,1.2949999999998454,1.9299999999998363,resistance,1953.585,1973.08
2023-07-26 19:00:00+00:00,3.740000000000009,10529,9.539999999999964,2.089999999999918,1.1200000000001182,1.4799999999997908,resistance,1953.585,1973.71
